name,genre,rating_val,nearest_station,address
My Yakiniku Ginza 9-chome,"Yakiniku, offal, buffet",3.49,Shimbashi Station,東京都港区新橋1-5-6 銀座第3誠和ビル 1F
Kyobashi Megiya,"Soba, standing eating soba, standing izakaya/bar",3.49,Ginza-itchome Station,東京都中央区京橋3-4-3
Kakuman Mukojima store,Soba,3.49,Tokyo Skytree Station,東京都墨田区向島3-1-5
Richoen Kichijoji store,"Yakiniku, Korean food",3.49,Kichijoji Station,東京都武蔵野市吉祥寺本町1-8-3 コスモビル 4F
locksmith,Izakaya,3.49,Uguisudani Station,東京都台東区根岸3-6-23-18
banana factory,"cake, ice cream, juice bar",3.49,Tokyo Skytree Station,東京都墨田区向島3-34-17 大橋ビル 1F
Local fish stall Hama-chan Ueno branch,"Izakaya, seafood dishes, tempura",3.49,Keisei Ueno Station,東京都台東区上野6-9-13 ピッツビル 1F
Takarazan Sardine Cuisine Omatsu,"Izakaya, seafood dishes",3.49,Kanda station,東京都千代田区鍛冶町2-10-7 フェスタビル　１Ｆ
Kairaku main store,"Dumplings, Chinese food, Set meals/restaurants",3.49,Ikebukuro Station,東京都豊島区南池袋1-27-2
Hirasawa Kamaboko Oji Station Store,"Oden, Izakaya, Standing Izakaya/Bar",3.49,Oji Ekimae Station,東京都北区岸町1-1-10 ＮＵビル　１Ｆ
Chop Sticks Kichijoji,"Vietnamese food, Izakaya, Asian/ethnic food (other)",3.49,Kichijoji Station,東京都武蔵野市吉祥寺本町1-31-4 日得ビル 1F
Ikebukuro La Bettola da Ochiai,italian,3.49,Ikebukuro Station,東京都豊島区南池袋1-28-1 西武池袋本店 8F レストラン街
Tonkatsu Akasaka Mizuno,"Pork cutlet, curry rice, katsudon, katsuju",3.49,Tameike Sanno Station,東京都港区赤坂2-7-5 赤坂ﾌﾞﾗｲﾄﾞﾋﾞﾙ2Ｆ
Chinese delicacies,"Gyoza, Chinese food, Ramen",3.49,Ueno Okachimachi Station,東京都台東区上野3-28-10
１７６,"Soba, Japanese sake bar",3.49,Nerima Station,東京都練馬区練馬1-7-6 グランコンフォート練馬　１Ｆ
Old-fashioned coffee shop Tomoji Yu Asakusa store,"Coffee shop, cafe, Western food",3.49,Asakusa (Tobu/Toei/Metro) Station,東京都台東区浅草1-29-3 2F
Unagi Honmaru,eel,3.49,Onarimon Station,東京都港区西新橋3-19-12
Tsukesoba Azuchi Takadanobaba main store,"Soba, Tsukemen, Curry (other)",3.49,Takadanobaba Station,東京都新宿区高田馬場4-18-9
Walking walk-tei,"Chinese noodles (other), Chinese food",3.49,Yotsuya Station,東京都新宿区四谷三栄町6-32 鈴木ビル 1F
Western knife Ikebukuro store,"Set meals/cafeteria, Western food, hamburgers",3.49,Ikebukuro Station,東京都豊島区池袋2-41-6 第1ジャンポールビル1F
Tanuki sushi,sushi,3.49,Shibakoen Station,東京都港区芝大門2-9-15
Teppanyaki Chinese Restaurant Aoyama Shanway Kagurazaka Branch,"Chinese food, Izakaya, Dandan noodles",3.49,Iidabashi Station,東京都新宿区神楽坂2-6-1 ポルタ神楽坂 2F
Chinese food &quot;Karin&quot;,"Chinese food, Cantonese food",3.49,Roppongi Itchome Station,東京都港区赤坂1-12-33 ANAインターコンチネンタルホテル東京 3F
Arima Western sweets,"cake, coffee shop",3.49,Ashikakoen Station,東京都世田谷区南烏山3丁目1-16
Suju Dining Rokkaku Tokyo Midtown Branch,Japanese food (other),3.49,Nogizaka Station,東京都港区赤坂9-7-4 東京ミッドタウン ガレリア ガーデンテラス 2F
Peter,"Steak, Western food, Bar",3.49,Hibiya Station,東京都千代田区有楽町1-8-1 ザ・ペニンシュラ東京　２４Ｆ
Delhi Heights Kasai,"Indian cuisine, Indian curry, Izakaya",3.49,Kasai Station,東京都江戸川区中葛西3-35-16 葛西駅前ビル ５Ｆ
Kyushu Jangarara Amen Akihabara Main Store,"Ramen, tsukemen, rice bowls (other)",3.49,Suehirocho Station,東京都千代田区外神田3-11-6
Buckwheat cutler,Soba,3.49,Shimoshinmei Station,東京都品川区豊町1-7-6
Iwamoto Q Ikebukuro store,"Soba, tempura rice bowl, tenju, stand-up soba",3.49,Ikebukuro Station,東京都豊島区池袋2-14-3 MKビル 1F
Mitsumura,"Tempura rice bowl, tenju, eel, tempura",3.49,Toranomon Hills Station,東京都港区西新橋2-33-3
Sky Grill Buffet Muso,"Viking, Western food, Chinese food",3.49,Asakusa (Tsukuba EXP) Station,東京都台東区西浅草3-17-1 浅草ビューホテル 26F
Alley,"Horumon, Motsuyaki, Set meal/Canteen",3.49,Shinagawa station,東京都港区港南2-2-4
Edo road,"Yakitori, izakaya, chicken dishes",3.49,Ningyocho Station,東京都中央区日本橋人形町1-19-2 ｔｍビル 1F
Toriyasu Main Store,"Grilled chicken, chicken dishes, grilled skewers",3.49,Takadanobaba Station,東京都新宿区高田馬場3-5-7
large mountain of meat,"Delicatessen, set meals/dining room, croquettes/fries",3.49,Keisei Ueno Station,東京都台東区上野6-13-2
Agarico Oriental Bistro,"Thai cuisine, Bistro, Izakaya",3.49,Ikebukuro Station,東京都豊島区池袋2-10-6 1F
Tonkatsu Sankin,Pork cutlet,3.49,Yotsuya Station,東京都新宿区四谷1-8-3 四ツ谷三信ビル ２F
Ogura Haneda Airport,Oden,3.49,Haneda Airport Terminal 3 (Tokyo Monorail) Station,東京都大田区羽田空港2-6-5 国際線旅客ターミナル４F 江戸小路
Western food Koharuken,"Western food, Katsudon/Katsuju, Croquette/Fries",3.49,Ningyocho Station,東京都中央区日本橋人形町1-7-9
didean,"Medicinal meals, bento boxes, curry (other)",3.49,Monzennakacho Station,東京都江東区富岡1-15-3
bulldog,"Western food, omelet rice, croquettes and fries",3.49,Oimachi Station,東京都品川区東大井5-4-13
Kameya Kanda East Exit,"Soba, udon, stand-up soba",3.49,Kanda station,東京都千代田区鍛冶町2-7-3 神田駅前センタービル 1F
Mendatsu Umaya,"Ramen, Tsukemen",3.49,Takadanobaba Station,東京都新宿区高田馬場3-1-2 1F
Welcome Ginza Chuo-dori store,"Dumplings, Dim Sum/Dim Sum, Sweets (Others)",3.49,Kyobashi Station,東京都中央区京橋3-1-1 東京スクエアガーデン B1F
Derika Ondoru Shin-Okubo 2nd store,"Korean food, Yakiniku, Korean hotpot",3.49,Shin-Okubo Station,東京都新宿区大久保1-16-13 新大久保SHKビル B1F
Hiroshima Okonomiyaki and Teppanyaki Kurahashi Takadanobaba,"Okonomiyaki, Teppanyaki, Izakaya/Dining Bar (Other)",3.49,Takadanobaba Station,東京都新宿区高田馬場1-26-5 FIビル B１F
Kichisen,Soba,3.49,Nakaokachimachi Station,東京都台東区台東4-8-5 T＆T御徒町ビル B1F
Kitchen Taishoken,"Western food, Curry rice, Tonkatsu",3.49,Yurakucho Station,東京都千代田区有楽町2-10-1 東京交通会館 B1F
sisi boiled dry,pasta,3.49,Shin-Nihonbashi Station,東京都中央区日本橋小舟町4-9
taste,"Chinese food, Sichuan food, sword-cut noodles",3.49,Toranomon Station,東京都港区西新橋1-10-8 西新ビル B1F
Tonkatsu Kaya,"Tonkatsu, rice bowls (other)",3.49,Kayabacho Station,東京都中央区日本橋茅場町3-8-12
Tadashi-chan,Izakaya,3.49,Asakusa (Tsukuba EXP) Station,東京都台東区浅草2-7-13
one,"Ramen, Tsukemen, Abura soba",3.49,Meiji Jingumae Station,東京都渋谷区神宮前3-23-1 NODERA　BLDG　B1F
Kagurazaka Shiran,"Sichuan Cuisine, Chinese Pot・Hot Pot, Chinese Cuisine",3.49,Iidabashi Station,東京都新宿区神楽坂3-1 クレール神楽坂2　2F
Safari African Restaurant Bar,"African cuisine, curry (other), dining bar",3.49,Akasaka Station,東京都港区赤坂3-13-1 ベルズ赤坂　２Ｆ
Mohini Yotsuya,"Tea shop, Bread/Sandwich (others), Cake",3.49,Yotsuya Sanchome Station,東京都新宿区若葉1-4
club lounge,"lounge, cafe, bar",3.49,Roppongi Station,東京都港区赤坂9-7-1 ザ・リッツ・カールトン東京 53F
Dokichidokoro Gyoza Kasai Main Branch,"Gyoza, Chinese food",3.49,Kasai Station,東京都江戸川区中葛西3-33-19
Hakata Batten Ramen,"Ramen, Gyoza, Izakaya",3.49,Togoshi Ginza Station,東京都品川区戸越1-1-10
Azzurri Kagurazaka,"Italian, pasta, hamburger",3.49,Iidabashi Station,東京都新宿区神楽坂3-4 AYビル 2F
Ginger Baked BaKa Jimbocho Main Store,"Set meals/dining room, Japanese food (other), Izakaya",3.49,Jimbocho Station,東京都千代田区神田神保町2-36-2 片桐ビル 1F
Soe Koun Hibiya,"Tea, snacks, Chinese cuisine, Chinese porridge",3.49,Hibiya Station,東京都千代田区有楽町1-2-2 日比谷シャンテ 別館 1F
Caihua,"Ramen, Tsukemen",3.49,Nakano station,東京都中野区中野5-55-3
Banh Xeo Saigon Yurakucho,"Vietnamese food, cafe",3.49,Yurakucho Station,東京都千代田区有楽町2-7-1 有楽町イトシア フードアべニュー B1F
Miyahara,"cake, cafe",3.49,Kamikitazawa Station,東京都世田谷区上北沢3-32-14 小川ビル　１Ｆ
Soba thousand,"Standing soba, soba, udon",3.49,Bakurocho Station,東京都千代田区東神田1-17-4 三協ビル 1F
Sake place Tsugaru,"Set meals/Dining room, Izakaya",3.49,Shinagawa station,東京都港区港南2-2
perfectly round,"Eel, loach, Japanese cuisine",3.49,Ikebukuro Station,東京都豊島区池袋2-13-8 光陽ビル １Ｆ
Senriken,"Coffee shop, cafe/coffee shop (other)",3.49,Ichibae station,東京都江東区豊洲6-5-1 水産仲卸売場等 3F-4
Gyoza specialty store Fujiiya,"Gyoza, Chinese food, Izakaya",3.49,Suidobashi Station,東京都千代田区神田三崎町2-21-11 ゑびすビル １Ｆ
Kushiwakamaru Honten,"Yakitori, Skewers, Izakaya",3.49,Nakameguro Station,東京都目黒区上目黒1-19-2
Petit Delirium Tap Cafe Shinjuku Southern Terrace,"cafe, italian, izakaya",3.49,Yoyogi Station,東京都渋谷区代々木2-2-1 新宿サザンテラス内 (新宿サザンテラス)
Tontan,"Rice bowls (other), Izakaya, Yakiton",3.49,Togoshi Station,東京都品川区戸越2-5-1
Yakiton no Mitsubo Ikebukuro store,"Yakiton, Izakaya, Horumon",3.49,Ikebukuro Station,東京都豊島区南池袋2-16-1 長岡ビル　１Ｆ
Meatloaf UNO,"Steak, Yakiniku, Bar Bar",3.49,Toranomon Hills Station,東京都港区西新橋2丁目15-17 リッツ虎ノ門ビル1階
Enoteca Pizzeria Kagurazaka Studione,"pizza, italian, beer garden",3.49,Iidabashi Station,東京都新宿区神楽坂3-1 クレール神楽坂ＩＩＩ　５Ｆ
Kimizuka,"Standing soba, udon, ramen",3.49,Ikebukuro Station,東京都豊島区池袋2-1-1 スギヤマビル 1F
MOCHI,"bread, cake, cafe",3.49,Yotsuya Station,東京都新宿区四谷坂町1-16
victoria,"Western food, hamburger, stew",3.49,Uguisudani Station,東京都台東区根岸3-12-18 博俊ビル 1F
Bonishimo,"Ramen, abura soba",3.49,Nerima Station,東京都練馬区豊玉北5-5-4
Homeworks Hiroo store,"hamburger, sandwich, cafe",3.49,Hiroo station,東京都渋谷区広尾5-1-20 七星舎ビル　１Ｆ
Ryumon Meguro,"Sichuan cuisine, Chinese cuisine",3.49,Meguro Station,東京都品川区上大崎2丁目27-3 山田ビルB1
Ajichan 2nd store,"Korean food, Yakiniku, Samgyeopsal",3.49,Shin-Okubo Station,東京都新宿区大久保2-32-3 リスボンビル　１Ｆ
nice &amp; warm,"cafe, curry rice, shaved ice",3.49,Hachimanyama Station,東京都世田谷区八幡山3-32-16
Seihoku Ramen,"Chinese noodles (other), ramen, Chinese food",3.49,Suitengumae Station,東京都中央区日本橋蛎殻町2-2-2 山口ビル 1F
Sushisada,sushi,3.49,Kanda Station,東京都千代田区内神田3-5-1
Gyozaso Muro,"Gyoza, Chinese food",3.49,Takadanobaba Station,東京都新宿区高田馬場1-33-2
Jin Yeting,"Chinese food, Champon, local cuisine (other)",3.49,Akasakamitsuke Station,東京都港区赤坂3-7-9
Guest,"Cantonese cuisine, Chinese cuisine, Izakaya",3.49,Yotsuya Station,東京都新宿区四谷1-7 第３鹿倉ビル　２Ｆ
Yakiton Mitsubo Takadanobaba store,"Yakiton, Motsuyaki, Izakaya",3.49,Takadanobaba Station,東京都新宿区高田馬場4-4-34 OK第1ビル　1F
Fire King Cafe,"Cafe, Asian/ethnic food (others), bar/liquor (others)",3.49,Yoyogi-Uehara Station,東京都渋谷区上原1-30-8
Tokyo Butchers,"Bar-bar, bistro, tavern",3.49,Kanda Station,東京都千代田区内神田3丁目10-4 富士会館1F
Manseibashi Bar,"Standing Izakaya/Bar, Ramen, Kushiage",3.49,Akihabara Station,東京都千代田区神田須田町2-21 肉の万世　秋葉原本店　１Ｆ
Sekine,"Dim Sum/Dim Sum, Meat Buns/Chinese Buns",3.49,Asakusa (Tsukuba EXP) Station,東京都台東区浅草1-23-6
Noodles Tsurugameya,"Ramen, Tsukemen, Gyoza",3.49,Musashi Koganei Station,東京都小金井市本町5-13-6
Uosan Sakaba Tokiwa,"Izakaya, seafood dishes",3.49,Morishita Station,東京都江東区常盤2-10-7 常盤魚三ビル 1～2F
Asakusa Unatetsu Kokusai Street Store,"Eel, yakitori",3.49,Asakusa (Tsukuba EXP) Station,東京都台東区浅草1-43-7
Menya,"Soba, udon, stand-up soba",3.49,Awajicho Station,東京都千代田区神田須田町1-14 ＡＫビル 1F
Rairaiken,"Chinese food, Chinese noodles (other)",3.49,Suitengumae Station,東京都中央区日本橋蛎殻町1-38-1
Lion Fuchu Main Store,"Ramen, Tsukemen, Gyoza",3.49,Fuchu Station,東京都府中市宮町1-50 くるる
Tokyo Kaikan Ginza Sky Lounge,"Western food/European cuisine (other), French, modern French",3.49,Yurakucho Station,東京都千代田区有楽町2-10-1 東京交通会館 15F
dish-tokyogastronomycafe,"Cafe, bistro, bar/bar",3.49,Yoyogi-Uehara Station,東京都渋谷区上原1-33-16 第一オーツカビル　２Ｆ
bubba gump shrimp tokyo,"Seafood, American, Hamburgers",3.49,Korakuen Station,東京都文京区春日1-1-1 東京ドームシティ　ラクーア　１Ｆ
Rotating Sushi Katsu Midori Meguro,"Conveyor belt sushi, seafood dishes, sushi",3.49,Meguro Station,東京都品川区上大崎3-1-1 アトレ目黒2 1F
Ginza Western Cuisine Mikasa Kaikan Ikebukuro Parco Branch,"Western food, Italian, coffee shop",3.49,Ikebukuro Station,東京都豊島区南池袋1-28-2 池袋パルコ本館 7F
Ujien Urasando Garden Store,"Japanese sweets, cafe, shaved ice",3.49,Omotesando Station,東京都渋谷区神宮前4-15-6 1F 壱番
Hachimaki,"Tempura, Tendon/Tenju, Japanese cuisine",3.49,Jimbocho Station,東京都千代田区神田神保町1-19
Kagurazaka Shimankin,"eel, japanese food",3.49,Iidabashi Station,東京都新宿区神楽坂2-1
Fuku soba,"Soba, udon, standing soba",3.49,Ningyocho Station,東京都中央区日本橋人形町1-16-3
Toyoshima Iidabashi store,"Standing Eating Soba, Udon, Rice Balls",3.49,Iidabashi Station,東京都新宿区下宮比町1
Lu Leiting,"Standing izakaya/bar, Chinese food",3.49,Oimachi Station,東京都品川区東大井5-4-15
Asahi,"Chinese food, ramen",3.49,Asakusa (Tsukuba EXP) Station,東京都台東区浅草3-33-6
the hot modern mexican,"Mexican food, bar, dining bar",3.49,Shinagawa station,東京都港区港南2-18-1 アトレ品川 4F
Azumaken,"Chinese food, ramen, gyoza",3.49,Ningyocho Station,東京都中央区日本橋人形町2-3-8
Owariya Branch,"Soba, udon, tempura",3.49,Asakusa (Tobu/Toei/Metro) Station,東京都台東区浅草1-1-3
Meat shop Asagaya store,"pasta, italian",3.49,Asagaya Station,東京都杉並区阿佐谷南1-36-7
THE SPINDLE,"Cafe, delicatessen, dining bar",3.49,Hibiya Station,東京都千代田区有楽町1-1-2 東京ミッドタウン日比谷 1F
Tsukemen Sakurazaka,"Tsukemen, ramen, abura soba",3.49,Seiseki Sakuragaoka Station,東京都多摩市関戸1-10-1 京王聖蹟桜ヶ丘ショッピングセンター クラウン街
Mendokoro Meisei,"Ramen, Dandan noodles, Chinese food",3.49,Nishimagome Station,東京都大田区南馬込5-39-12 1F
Kanda Owariya Main Store,"Soba, udon, tempura",3.49,Kanda Station,東京都千代田区神田須田町1-24-7
Shiba Daimon Sarashina Cloth Shop Main Store,"Soba, Japanese cuisine, Izakaya",3.49,Daimon Station,東京都港区芝大門1-15-8
Thang Long,"Gyoza, Chinese noodles (other), Chinese food",3.49,Keisei Ueno Station,東京都台東区上野6-10-14
blue naples,"Italian, Pizza, Dining bar",3.49,Kasuga station,東京都文京区小石川3-32-1 ２Ｆ
Les Roger Bistrot de Roi,"French, cafe, bistro",3.49,Kyobashi Station,東京都中央区京橋3-1-1 東京スクエアガーデン 1F
Kishimen Susukiya,"Soba, udon, noodles (other)",3.49,Ningyocho Station,東京都中央区日本橋人形町3-13-12
Kitchen Matsumura,"hamburger, western food",3.49,Monzennakacho Station,東京都江東区牡丹3-9-1 第一グリーンハイツ １Ｆ
Merlin,"Chinese food, Yakisoba, Izakaya",3.49,Gotanda Station,東京都品川区東五反田1-24-1
Cafe RUSSIA Kichijoji,"Russian, Italian, Turkish cuisine",3.49,Kichijoji Station,東京都武蔵野市吉祥寺本町1-4-10 ナインビル　Ｂ１Ｆ
My Yakitori Kamata,"Izakaya, Yakitori, Japanese cuisine",3.49,Keikyu Kamata Station,東京都大田区蒲田5-26-5
Beer Pub Camden Ikebukuro East Exit,"hamburger, beer bar, bar",3.49,Ikebukuro Station,東京都豊島区東池袋1-7-2 東駒ビル 2F
Soekoun Shinjuku Southern Terrace,"Yum Cha・Dim Sum, Chinese Cuisine, Chinese Porridge",3.49,Shinjuku Station,東京都渋谷区代々木2-2-2
Spring and Autumn Tsugihagi Hibiya,"Japanese cuisine (others), seafood dishes, creative dishes",3.49,Hibiya Station,東京都千代田区有楽町1-1-1 日本生命日比谷ビル B1Ｆ
Matsugen Ebisu,"Soba, shabu-shabu, tempura",3.49,Ebisu Station,東京都渋谷区広尾1-3-1 ハギワラビル1 1F
Homemade dim sum See you tomorrow.,"Dim Sum/Dim Sum, Meat Buns/Chinese Buns, Gyoza",3.49,Nakano station,東京都中野区中野5-52-15 中野ブロードウェイ B1F
Shibuya Khaomangai,"Thai cuisine, Asian/ethnic cuisine (other), Southeast Asian cuisine (other)",3.49,Shibuya Station,東京都渋谷区渋谷3-15-2 1F
Siri Balaji Suidobashi store,"Indian cuisine, Indian curry, Izakaya",3.49,Jimbocho Station,東京都千代田区西神田2-1-11 エスティエラ水道橋 1F・2F
Maison de Petit Fours Minamimagome store,"cake, bread",3.49,Nishimagome Station,東京都大田区南馬込5-42-10 ディアステート南馬込104
Tendon Kanekoya Akasaka,"Tendon/Tenju, Japanese food (other), Tempura",3.49,Tameike Sanno Station,東京都港区赤坂2-9-2 松田ビル 1F
fontaine,"Lounge, cafe/coffee shop (other), bar/alcohol (other)",3.49,Suitengumae Station,東京都中央区日本橋蛎殻町2-1-1 ロイヤルパークホテル 1F
Hualin,"Chinese food, Shanghai food",3.49,Oimachi Station,東京都品川区東大井5-3-13
Sobayoshi Kyobashi store,"Soba, udon",3.49,Takaracho Station,東京都中央区京橋2-8-11 京橋北見ビル 1F
Kamiya bar,"Izakaya/Dining Bar (Others), Beer Hall/Beer Restaurant, Western Cuisine",3.49,Asakusa (Tobu/Toei/Metro) Station,東京都台東区浅草1-1-1 １Ｆ・２Ｆ・３Ｆ
Yakiniku Sakabou Tonya,"Yakiniku, Horumon, Izakaya",3.49,Shinagawa station,東京都港区港南2-2-15
Ikenoya,"Set meals/Dining room, Izakaya",3.49,Kachidoki Station,東京都中央区勝どき3-7-10
Kyusuke,"Izakaya, grilled chicken, chicken dishes",3.49,Ningyocho Station,東京都中央区日本橋人形町2-21-11
Furai Kanda Akihabara store,"Ramen, Tsukemen, Chinese noodles (others)",3.49,Awajicho Station,東京都千代田区神田須田町1-5 翔和須田町ビル 1F
Standing bar Takioka,"Standing Izakaya/Bar, Motsuyaki",3.49,Keisei Ueno Station,東京都台東区上野6-9-14
d47 canteen,"Set meals/dining room, cafe, local cuisine (other)",3.49,Shibuya Station,東京都渋谷区渋谷2-21-1 渋谷ヒカリエ 8F
