name,genre,rating_val,nearest_station,address
coffee seibu,"coffee shop, cafe/coffee shop (other), parfait",3.54,shinjuku sanchome station,東京都新宿区新宿3-34-9 メトロ会館　２Ｆ
neighborhood and coffee yozawa 5-chome store,"cafe, sweets (other), coffee shop",3.54,shimokitazawa station,東京都世田谷区代沢5-8-13 クリークス代沢
restaurant yamanekoken,french,3.54,asagaya station,東京都杉並区阿佐谷北2-12-21 ラピュタビル　３Ｆ・４Ｆ
dearest,italian,3.54,asakusa (tobu/toei/metro) station,東京都台東区浅草1-18-4 伊藤ビル　１Ｆ
sushi kamiyama,sushi,3.54,akasakamitsuke station,東京都港区赤坂3-18-5 ピア赤坂ビル 1F
fatties,"italian, pasta, bistro",3.54,hamadayama station,東京都杉並区浜田山1-23-7 Ionic Hmadayama 1F
wine kaiseki ginza hayashiya,"dining bar, creative cuisine, hayashi rice",3.54,higashi ginza station,東京都中央区銀座3-8-13 KŌSEI BLD. B1F
ristorante chailly,"italian, wine bar, pasta",3.54,kanda station,東京都千代田区内神田2-10-2
fructus,"cakes, western sweets (other)",3.54,shibuya station,東京都渋谷区渋谷2-24-12 渋谷スクランブルスクエア 1F
tane fruit shop,"cake, fruit parlor",3.54,kokubunji station,東京都国分寺市本町2-23-2
work,izakaya,3.54,shiodome station,東京都港区新橋4-20-8 フジビルＢ1
kitchen yotchi,"curry rice, western food, hayashi rice",3.54,edogawabashi station,東京都新宿区山吹町345
lisetta jiyugaoka store,"cafe, western sweets (other), bread",3.54,jiyugaoka station,東京都目黒区自由が丘1-24-6
louis hamburger restaurant,hamburger,3.54,toyocho station,東京都江東区南砂2-3-11
adenia,"bistro, steak, french",3.54,shibuya station,"東京都渋谷区鉢山町1-7 1F,2F"
sota asia,"coffee shop, coffee shop",3.54,shinjuku sanchome station,東京都新宿区新宿3-17-24 スタービル B1F
quietude,french,3.54,inaricho station,東京都台東区東上野3-35-1 鈴木ビル1F
chinese noodles miura,"ramen, set meals/restaurants, izakaya/dining bars (other)",3.54,ningyocho station,東京都中央区日本橋小網町13-8
street coffee,"cafe, cake, western food",3.54,ogikubo station,東京都杉並区荻窪4-21-19 荻窪スカイハイツ　１Ｆ
jean paul evan tokyo midtown store,"chocolate, cafe, bread/sandwich (other)",3.54,roppongi station,東京都港区赤坂9-7-4 東京ミッドタウン ガレリア B1F
rasho marmyar ikebukuro,ramen,3.54,kanamecho station,東京都豊島区池袋2-22-5 東仙第2ビル 1F
young,"curry rice, european style curry",3.54,setagaya daita station,東京都世田谷区代田5-1-16 1F
kagurazaka tsubaki,"sake bar, shochu bar, izakaya/dining bar (others)",3.54,iidabashi station,東京都新宿区筑土八幡町5-12サンプラザ神楽坂
warm sake shop,"izakaya, japanese cuisine",3.54,asagaya station,東京都杉並区阿佐谷北2-3-3
ramen tokuya,"ramen, tsukemen",3.54,shin-ochanomizu station,東京都千代田区神田駿河台3-1-7 烏山お茶の水ビル 1F
rama platinum,"italian, bistro, innovative fusion",3.54,shirokanedai station,東京都港区白金6-21-12 大石ビル 1F
seikeimae ramen,ramen,3.54,kichijoji station,東京都武蔵野市吉祥寺北町3-4-3
food and daily necessitieswao,cafe,3.54,keisei kanamachi station,東京都葛飾区金町4-23-11
kitchen naoki,"italian, steak, stew",3.54,keikyu kamata station,東京都大田区蒲田4-5-9 エクセルピア蒲田 1F
haneda market ginza seven,"seafood dishes, sushi, japanese cuisine",3.54,higashi ginza station,東京都中央区銀座7-14-15 杉山ビル B1F
nihonbashi seafood bowl tsujihan kagurazaka,seafood bowl,3.54,iidabashi station,東京都新宿区神楽坂3-2 山ノ内ビル 1F
elle cafe aoyama,"modern french, california cuisine, cafe",3.54,omotesando station,東京都渋谷区神宮前5-51-8 1F・2F
urinbo,"ramen, gyoza",3.54,asakusa (tobu/toei/metro) station,東京都台東区花川戸2-21-7
motsuyaki den suidobashi store,"yakiton, motsuyaki, izakaya",3.54,suidobashi station,東京都千代田区神田三崎町2-12-7 静山ビル 1F
ushigoro bambina shinbashi store,"yakiniku, horumon, beef dishes",3.54,shimbashi station,東京都港区新橋2-15-3 三沢ビル 1F
akaama coffee roasters tokyo,coffee shop,3.54,kagurazaka station,東京都新宿区赤城元町1-25
san francisco peaks,"american food, pancakes, hamburgers",3.54,meiji jingumae station,東京都渋谷区神宮前3-28-7
sushi restaurant,sushi,3.54,todoroki station,東京都世田谷区等々力2-34-5
sushi fukumoto,sushi,3.54,shimokitazawa station,東京都世田谷区代沢5-17-6 はなぶビル　Ｂ１Ｆ
heart rice,"japanese cuisine, natural food",3.54,shirokane takanawa station,東京都港区白金3-15-16 ペガサス白金 1F
charcoal-grilled rich chinese noodles okurindo,ramen,3.54,daimon station,東京都港区芝大門2-1-18 GSハイム芝大門　1F
circus,"cafe, creative cuisine",3.54,kunitachi station,東京都国立市中1-1-17 セントラルハイツ 106
ningyocho umeda,eel,3.54,ningyocho station,東京都中央区日本橋人形町3-4-2
japanese food water curtain,japanese food,3.54,tameike sanno station,東京都千代田区永田町2-10-3 ザ・キャピトルホテル東急 3F
now half annex,"sukiyaki, shabu-shabu, beef bowl",3.54,asakusa (tobu/toei/metro) station,東京都台東区浅草2-2-5
comet,bread,3.54,akabanebashi station,東京都港区三田1-6-6
hakata isuzuitei mita,ramen,3.54,mita station,東京都港区芝5-14-1 マック三田コート102
cafe de lièvre rabbit hall,"crepe, cafe",3.54,kichijoji station,東京都武蔵野市御殿山1-19-43
take-chan,yakitori,3.54,higashiginza station,東京都中央区銀座4-8-13 銀座蟹睦会館ビル　1Ｆ
malatan,"sichuan cuisine, chinese pot・hot pot",3.54,higashi-shinjuku station,東京都新宿区大久保1-3-22 ヴァン・ヴェール新宿
nariyoshi shikan fujiya,genghis khan,3.54,nakameguro station,東京都目黒区中目黒1-10-23 リバーサイドテラス　１Ｆ
tempura komiyama,tempura,3.54,koenji station,東京都杉並区高円寺北3-22-12 2F
resonance,"dining bar, french, cafe",3.54,nijubashi-mae station,東京都千代田区丸の内2-7-3 東京ビルTOKIA 2Ｆ
sichuan hotel nihonbashi,"sichuan cuisine, chinese cuisine, dandan noodles",3.54,mitsukoshimae station,東京都中央区日本橋室町2-2-1 コレド室町 2F
coffee workshop shanty,"coffee shop, coffee specialty store, cafe",3.54,kitasenju station,東京都足立区千住1-30-1
tsuzuhisa,izakaya,3.54,ushigome yanagimachi station,東京都新宿区市谷柳町8
kappo miyako,"japanese cuisine, tempura, seafood dishes",3.54,morishita station,東京都江東区常盤2-7-1
canada,italian,3.54,hongo sanchome station,東京都文京区本郷2-31-3 二木ビル 1F
g7,bar,3.54,nishi-ogikubo station,東京都杉並区松庵3-38-20 KURA尾崎 B1F
arpajon,"cakes, chocolates, sweets (others)",3.54,umegaoka station,東京都世田谷区梅丘1-22-7 中村ビル　１Ｆ
bribon,"european curry, bistro, western food",3.54,mejiro station,東京都豊島区目白3-5-12 目白コアビルB1
be bar marunouchi,"bars, wine bars and lounges",3.54,yurakucho station,東京都千代田区丸の内3-1-1 国際ビル バカラショップ内B1F
cafe bar lefty,"bars, cafes (others), others",3.54,mejiro station,東京都豊島区目白3-5-8 古海ビル2F
castelina kayabacho,"italian, dining bar, pasta",3.54,kayabacho station,東京都中央区新川1-1-7 GEMS茅場町 9F
indian restaurant aarti,"indian food, indian curry",3.54,iwamotocho station,東京都千代田区神田佐久間河岸50 大岩ビル２Ｆ
sushi nakamura,sushi,3.54,tsukiji station,東京都中央区築地1-4-8 ホワイトビル 1F
crawfish cafe,cafe,3.54,shibuya station,東京都渋谷区宇田川町6-11 １ＦＣ号室
kabuki,"coffee specialty store, chocolate, coffee shop",3.54,shin-okachimachi station,東京都台東区三筋1-12-12
manuel cosinha portuguesa shibuya store,"bar bar, mediterranean, italian",3.54,shinsen station,東京都渋谷区松濤1-25-6 １Ｆ
kisaya hide,"izakaya, local cuisine (others), seafood cuisine",3.54,kagurazaka station,東京都新宿区神楽坂6-23 神楽坂ガーデンA棟 1F
head office yamashina,"yakiniku, teppanyaki, steak",3.54,ginza station,東京都中央区銀座5-8-1 GINZA PLACE 11F
flyers table,"cafe, italian, bar",3.54,haneda airport terminal 2 (tokyo monorail) station,東京都大田区羽田空港3-4-2 羽田空港第2ターミナル
cynthia blue,"french, bistro, western/european cuisine (others)",3.54,harajuku station,東京都渋谷区神宮前1-23-26 JINGUMAE COMICHI 2F
buckwheat,"japanese cuisine, soba, japanese food (other)",3.54,shirokane takanawa station,東京都港区白金3-21-11
tai shing court,grilled meat,3.54,shimoshinmei station,東京都品川区二葉1-16-17
fish shop kojiro,"seafood/seafood dishes, japanese cuisine, izakaya",3.54,shimbashi station,東京都港区新橋3-1-5 筑紫ビル
chuanju room,"izakaya, oden, sake bar",3.54,sugamo shinden station,東京都豊島区北大塚1-33-27 Ｔ＆Ｒ’Ｓ３ 1Ｆ
hashimoto,french,3.54,ogikubo station,東京都杉並区荻窪4-20-15 山田共同ビル １Ｆ
tafia,"bar, latin american cuisine (other), curry (other)",3.54,nogizaka station,東京都港区西麻布2-15-14 ウエストポイントビル　１Ｆ
bie di shou,"shabu-shabu, sukiyaki, hotpot (other)",3.54,ikebukuro station,東京都豊島区池袋1-1-7 第二伊三美ビル B1F
mangando main store,"japanese sweets, soft serve ice cream, western sweets (other)",3.54,asakusa (tobu/toei/metro) station,東京都台東区浅草1-21-5
sushi asahi,"sushi, seafood/seafood dishes, izakaya",3.54,gotanda station,東京都品川区東五反田1-11-8 大阪屋ビル 1F
patisserie la noboutique,cake,3.54,tokiwadai station,東京都板橋区常盤台2-6-2 池田ビル1階
bistro miyamasu,"bistro, french, wine bar",3.54,shimbashi station,東京都港区新橋3-15-1 1F・2F
ishizuka,"japanese cuisine, sake bar, seafood dishes",3.54,ginza-itchome station,東京都中央区銀座1-13-8 ハビウル銀座 5F
akasaka huayue building,"chinese food, ramen, seafood dishes",3.54,akasakamitsuke station,東京都港区赤坂3-21-10 赤坂青明会館 3F
cacciatore,"italian, bar",3.54,tokiwadai station,東京都板橋区常盤台3-23-7
tofuya ukai owada branch,"tofu dishes, yuba dishes, japanese cuisine",3.54,kitahachioji station,東京都八王子市大和田町2-18-10
songtao rotten fou,izakaya,3.54,shinsen station,東京都渋谷区松濤2-14-5
soupless tantanmen kunimatsu jimbocho,"dandan noodles without soup, dandan noodles, sichuan cuisine",3.54,jimbocho station,東京都千代田区神田神保町1-22
osaka tiger fugu association kimiyo tokyo akasaka,fugu,3.54,akasakamitsuke station,東京都港区赤坂4-5-21 バルミー赤坂 1F
shanks,bar,3.54,sangubashi station,東京都渋谷区代々木4-1-5 参宮橋駅前ビル 2Ｆ
yamariki main building,"izakaya, yakiton, wine bar",3.54,morishita station,東京都江東区森下2-18-8
ramen solenari,"ramen, tsukemen",3.54,kinshicho station,東京都墨田区太平1-12-4
chao bamboo,"thai, vietnamese, indonesian food",3.54,meiji jingumae station,東京都渋谷区神宮前6-1-5
love and spice shinjuku nakamuraya gransta tokyo,curry rice,3.54,tokyo station,東京都千代田区丸の内1-9-1 グランスタ東京 B1F
eat azabujuban,"sushi, japanese food (other), yakiniku",3.54,azabu juban station,東京都港区麻布十番1-6-3 テラス麻布十番 1F、B1F
cafe and factory parque,"cafe, coffee specialty store",3.54,myogadani station,東京都文京区小石川5-31-6 文京パークハイツ 102
ayase taishoken,"tsukemen, ramen",3.54,ayase station,東京都足立区綾瀬3-15-16
yakiniku koizumi,grilled meat,3.54,keisei seiseki station,東京都葛飾区立石1-18-5
jonty,"bistro, wine bar",3.54,asakusabashi station,東京都台東区浅草橋2-5-3
node,italian,3.54,ushigome kagurazaka station,東京都新宿区袋町3番
ken sushi,sushi,3.54,kamata station,東京都大田区蒲田5-19-3
konamen inosho ogikubo store,"ramen, tsukemen",3.54,ogikubo station,東京都杉並区上荻1-18-3 第2亀屋酒販ビル 1F
okei,"gyoza, chinese food, chinese noodles (other)",3.54,iidabashi station,東京都千代田区富士見2-12-16
ac kitchen,"innovative fusion, modern spanish, modern french",3.54,higashi ginza station,東京都中央区銀座6-14-7 ACホテル・バイ・マリオット東京銀座
tenichi main branch,"tempura, tendon/tenju, restaurant (other)",3.54,ginza station,東京都中央区銀座6-6-5
handmade soba fujiya,"soba, tempura, sake bar",3.54,nishi-shinjuku station,東京都新宿区西新宿7-21-3 西新宿大京ビル 1F
teatroacca,"italian, pasta, wine bar",3.54,shinsen station,東京都渋谷区円山町25-7 1F
shake tree diner,"hamburger, american",3.54,honjoazumabashi station,東京都墨田区向島1-23-11 東京ミズマチ E06
noriya dining room,"ramen, tsukemen, chinese food",3.54,oimachi station,東京都品川区東大井5-19-9 アーバンハイム　１Ｆ
anada gyoza yoyogi uehara store,dumpling,3.54,yoyogi-uehara station,東京都渋谷区西原3-21-2 1F
western food “b”,"western food, croquettes/fries, pork cutlet",3.54,ikejiri ohashi station,東京都世田谷区池尻2-10-10 谷マンション 1F
charcoal-grilled restaurant koganeya,"izakaya, charcoal grill, set meal/dining room",3.54,seibu shinjuku station,東京都新宿区西新宿7-8-11 大黒ビル　１Ｆ
sushi kaishin,"sushi, japanese cuisine, seafood dishes",3.54,nogizaka station,東京都港区西麻布1-15-7 モダンフォルム西麻布2 2F
base,pasta,3.54,myogadani station,東京都文京区小石川5-34-10 長島ビル 1F
yakitori yoneda,"yakitori, izakaya, yakiton",3.54,nishi-ogikubo station,東京都杉並区西荻南3-11-10
fresh fish hayase,"japanese cuisine, izakaya, seafood dishes",3.54,ginza-itchome station,東京都中央区京橋3-3-11 VORT京橋 B1F
ichiraku,"japanese cuisine, seafood dishes",3.54,shimbashi station,東京都港区新橋4-6-5
babies yaechika,"cafe, pancakes, hamburgers",3.54,tokyo station,東京都中央区八重洲2-1 八重洲地下街 中3号
tawashita,"french, creative cuisine",3.54,akabanebashi station,東京都港区東麻布1-9-3 赤石ビル 2F
aoyama flower market tea house akasaka biz tower,"cafe, natural food",3.54,akasaka station,東京都港区赤坂5-3-1 赤坂Bizタワー 1F
shigeyuki,japanese food,3.54,yoyogi-uehara station,東京都渋谷区西原2-17-3
ginza kashiwa,"yakitori, dining bar, charcoal grill",3.54,higashiginza station,東京都中央区銀座4-12-1 VORT銀座イーストII 11F
taverna gustavino,"italian, pasta",3.54,ginza-itchome station,東京都中央区銀座1-5-7 アネックス２福神ビル B1F
ramen shibuei,"ramen, tsukemen, gyoza",3.54,shibuya station,東京都渋谷区道玄坂2-4-5
the dodine gardens,"bistro, french, wine bar",3.54,daimon station,東京都港区芝大門1-6-5 ラーナ芝大門 1F
rooftop bar,bar,3.54,toranomon hills station,東京都港区虎ノ門1-23-4 虎ノ門ヒルズ アンダーズ東京 52F
menya otori,"ramen, tsukemen",3.54,nishiarai station,東京都足立区栗原1-6-22
privedurian,modern french,3.54,ikejiri ohashi station,東京都世田谷区池尻3-18-16 1F
koshiro mori daimaru tokyo store,"japanese sweets, dorayaki",3.54,tokyo station,東京都千代田区丸の内1-9-1 大丸東京店 1F
mizutaki kojiro,"mizutaki, izakaya",3.54,tamachi station,東京都港区芝浦1-14-17 布川ビル
anas dosa biryani,"indian food, pakistani food, indian curry",3.54,toyota station,東京都日野市多摩平2-4 イオンモール多摩平の森 1F
kuzushi teppanyaki abagura ebisu,"teppanyaki, steak, japanese cuisine",3.54,ebisu station,東京都渋谷区恵比寿1-11-5 GEMS恵比寿 7F
gule bay,"chinese food, shanghai food, cantonese food",3.54,tamachi station,東京都港区芝浦3-11-4
habachal,"indian food, indian curry, dining bar",3.54,chitose karasuyama station,東京都世田谷区南烏山5-18-15 Anoath南烏山 2F
lukang,meat bun/chinese bun,3.54,kamimachi station,東京都世田谷区世田谷3-1-12 １Ｆ
bodyguard ichigaya iidabashi,ramen,3.54,ichigaya station,東京都新宿区市谷田町3-8-3 コアクツビル 1F
